2025-03-15 23:53:52,879 - | Round:   1 | train_loss: 1.10325 | test_loss: 1.10249 | train_acc: 0.32725 | test_acc: 0.31200 |
2025-03-15 23:55:57,755 - | Round:  47 | train_loss: 1.03993 | test_loss: 1.04427 | train_acc: 0.52050 | test_acc: 0.52100 |
2025-03-15 23:56:00,269 - | Round:  48 | train_loss: 1.04251 | test_loss: 1.04688 | train_acc: 0.50625 | test_acc: 0.51300 |
2025-03-15 23:56:02,800 - | Round:  49 | train_loss: 1.04181 | test_loss: 1.04648 | train_acc: 0.49775 | test_acc: 0.50400 |
2025-03-15 23:56:05,322 - | Round:  50 | train_loss: 1.03957 | test_loss: 1.04392 | train_acc: 0.51175 | test_acc: 0.50800 |
2025-03-15 23:56:07,832 - | Round:  51 | train_loss: 1.03832 | test_loss: 1.04313 | train_acc: 0.51450 | test_acc: 0.51700 |
2025-03-15 23:56:10,359 - | Round:  52 | train_loss: 1.03682 | test_loss: 1.04218 | train_acc: 0.50475 | test_acc: 0.50700 |
2025-03-15 23:56:12,869 - | Round:  53 | train_loss: 1.03565 | test_loss: 1.04117 | train_acc: 0.51025 | test_acc: 0.51200 |
2025-03-15 23:56:15,388 - | Round:  54 | train_loss: 1.03281 | test_loss: 1.03933 | train_acc: 0.52775 | test_acc: 0.53100 |
2025-03-15 23:56:17,898 - | Round:  55 | train_loss: 1.03306 | test_loss: 1.03908 | train_acc: 0.52325 | test_acc: 0.53200 |
2025-03-15 23:56:20,411 - | Round:  56 | train_loss: 1.03104 | test_loss: 1.03869 | train_acc: 0.53375 | test_acc: 0.52600 |
2025-03-15 23:56:22,942 - | Round:  57 | train_loss: 1.03071 | test_loss: 1.03753 | train_acc: 0.52250 | test_acc: 0.51900 |
2025-03-15 23:56:25,465 - | Round:  58 | train_loss: 1.03134 | test_loss: 1.03799 | train_acc: 0.54050 | test_acc: 0.53200 |
2025-03-15 23:56:28,002 - | Round:  59 | train_loss: 1.02999 | test_loss: 1.03809 | train_acc: 0.53400 | test_acc: 0.53600 |
2025-03-15 23:56:30,549 - | Round:  60 | train_loss: 1.02846 | test_loss: 1.03601 | train_acc: 0.52800 | test_acc: 0.53200 |
2025-03-15 23:56:33,070 - | Round:  61 | train_loss: 1.02810 | test_loss: 1.03630 | train_acc: 0.53375 | test_acc: 0.52500 |
2025-03-15 23:56:35,585 - | Round:  62 | train_loss: 1.02862 | test_loss: 1.03561 | train_acc: 0.53525 | test_acc: 0.52600 |
2025-03-15 23:56:38,104 - | Round:  63 | train_loss: 1.02633 | test_loss: 1.03422 | train_acc: 0.54500 | test_acc: 0.53000 |
2025-03-15 23:56:40,632 - | Round:  64 | train_loss: 1.02570 | test_loss: 1.03378 | train_acc: 0.54550 | test_acc: 0.52600 |
2025-03-15 23:56:43,151 - | Round:  65 | train_loss: 1.02390 | test_loss: 1.03133 | train_acc: 0.53675 | test_acc: 0.53300 |
2025-03-15 23:56:45,703 - | Round:  66 | train_loss: 1.02332 | test_loss: 1.03218 | train_acc: 0.54225 | test_acc: 0.53000 |
2025-03-15 23:56:48,209 - | Round:  67 | train_loss: 1.02284 | test_loss: 1.03043 | train_acc: 0.53750 | test_acc: 0.52300 |
2025-03-15 23:56:50,726 - | Round:  68 | train_loss: 1.02176 | test_loss: 1.02925 | train_acc: 0.53500 | test_acc: 0.53000 |
2025-03-15 23:56:53,255 - | Round:  69 | train_loss: 1.02077 | test_loss: 1.02916 | train_acc: 0.54150 | test_acc: 0.52600 |
2025-03-15 23:56:55,766 - | Round:  70 | train_loss: 1.01858 | test_loss: 1.02744 | train_acc: 0.54500 | test_acc: 0.52800 |
2025-03-15 23:56:58,281 - | Round:  71 | train_loss: 1.01833 | test_loss: 1.02646 | train_acc: 0.55225 | test_acc: 0.53500 |
2025-03-15 23:57:00,800 - | Round:  72 | train_loss: 1.01823 | test_loss: 1.02594 | train_acc: 0.55775 | test_acc: 0.54300 |
2025-03-15 23:57:03,333 - | Round:  73 | train_loss: 1.01631 | test_loss: 1.02405 | train_acc: 0.54725 | test_acc: 0.54900 |
2025-03-15 23:57:05,847 - | Round:  74 | train_loss: 1.01497 | test_loss: 1.02416 | train_acc: 0.54625 | test_acc: 0.53800 |
2025-03-15 23:57:08,366 - | Round:  75 | train_loss: 1.01656 | test_loss: 1.02424 | train_acc: 0.53975 | test_acc: 0.54300 |
2025-03-15 23:57:10,879 - | Round:  76 | train_loss: 1.01424 | test_loss: 1.02276 | train_acc: 0.54750 | test_acc: 0.54100 |
2025-03-15 23:57:13,401 - | Round:  77 | train_loss: 1.01233 | test_loss: 1.02178 | train_acc: 0.54400 | test_acc: 0.54200 |
2025-03-15 23:57:15,925 - | Round:  78 | train_loss: 1.01276 | test_loss: 1.02083 | train_acc: 0.54475 | test_acc: 0.53500 |
2025-03-15 23:57:18,450 - | Round:  79 | train_loss: 1.01138 | test_loss: 1.01959 | train_acc: 0.53825 | test_acc: 0.53400 |
2025-03-15 23:57:20,984 - | Round:  80 | train_loss: 1.00727 | test_loss: 1.01649 | train_acc: 0.56100 | test_acc: 0.54200 |
2025-03-15 23:57:24,013 - | Round:  81 | train_loss: 1.00715 | test_loss: 1.01694 | train_acc: 0.55350 | test_acc: 0.53700 |
2025-03-15 23:57:27,045 - | Round:  82 | train_loss: 1.00359 | test_loss: 1.01319 | train_acc: 0.55900 | test_acc: 0.54800 |
2025-03-15 23:57:30,076 - | Round:  83 | train_loss: 1.00259 | test_loss: 1.01282 | train_acc: 0.55850 | test_acc: 0.53900 |
2025-03-15 23:57:33,098 - | Round:  84 | train_loss: 1.00117 | test_loss: 1.01123 | train_acc: 0.56175 | test_acc: 0.54500 |
2025-03-15 23:57:36,117 - | Round:  85 | train_loss: 1.00034 | test_loss: 1.01088 | train_acc: 0.55925 | test_acc: 0.53900 |
2025-03-15 23:57:39,155 - | Round:  86 | train_loss: 0.99836 | test_loss: 1.00923 | train_acc: 0.57000 | test_acc: 0.53700 |
2025-03-15 23:57:42,212 - | Round:  87 | train_loss: 0.99923 | test_loss: 1.00827 | train_acc: 0.56875 | test_acc: 0.53500 |
2025-03-15 23:57:45,230 - | Round:  88 | train_loss: 0.99597 | test_loss: 1.00629 | train_acc: 0.57075 | test_acc: 0.53900 |
2025-03-15 23:57:48,258 - | Round:  89 | train_loss: 0.99610 | test_loss: 1.00478 | train_acc: 0.56100 | test_acc: 0.53900 |
2025-03-15 23:57:51,276 - | Round:  90 | train_loss: 0.99645 | test_loss: 1.00621 | train_acc: 0.55750 | test_acc: 0.53300 |
2025-03-15 23:57:54,315 - | Round:  91 | train_loss: 0.99608 | test_loss: 1.00649 | train_acc: 0.55225 | test_acc: 0.52500 |
2025-03-15 23:57:57,362 - | Round:  92 | train_loss: 0.99396 | test_loss: 1.00365 | train_acc: 0.55600 | test_acc: 0.53400 |
2025-03-15 23:58:00,396 - | Round:  93 | train_loss: 0.99126 | test_loss: 1.00219 | train_acc: 0.56325 | test_acc: 0.53300 |
2025-03-15 23:58:03,430 - | Round:  94 | train_loss: 0.99134 | test_loss: 1.00170 | train_acc: 0.55875 | test_acc: 0.52800 |
2025-03-15 23:58:06,465 - | Round:  95 | train_loss: 0.98780 | test_loss: 0.99826 | train_acc: 0.55975 | test_acc: 0.54000 |
2025-03-15 23:58:09,525 - | Round:  96 | train_loss: 0.98825 | test_loss: 0.99871 | train_acc: 0.56275 | test_acc: 0.53600 |
2025-03-15 23:58:12,540 - | Round:  97 | train_loss: 0.98866 | test_loss: 0.99732 | train_acc: 0.56550 | test_acc: 0.54500 |
2025-03-15 23:58:15,587 - | Round:  98 | train_loss: 0.98495 | test_loss: 0.99551 | train_acc: 0.57125 | test_acc: 0.53900 |
2025-03-15 23:58:18,606 - | Round:  99 | train_loss: 0.98757 | test_loss: 0.99724 | train_acc: 0.55450 | test_acc: 0.54000 |
2025-03-15 23:58:21,638 - | Round: 100 | train_loss: 0.98448 | test_loss: 0.99576 | train_acc: 0.56275 | test_acc: 0.53700 |
2025-03-15 23:58:21,638 - | Arch: fedavg | dataset: motif | lr: 0.0010 | epochs:  1 | domain: basis | seed:  1 | best_test_res: 0.54900 |
